language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
ru,8,all,0.9596299125710891,0.9998313374936751,1.0,384,384
ru,9,unknown,0.964841694253459,0.998819362455726,0.1,384,384
ru,9,all,0.964841694253459,0.998819362455726,0.1,384,384
ru,10,unknown,0.966131907308378,0.9983133749367515,1.0,384,384
ru,10,all,0.966131907308378,0.9983133749367515,1.0,384,384
ru,11,unknown,0.9687293099057805,0.9973013998988025,1.0,384,384
ru,11,all,0.9687293099057805,0.9973013998988025,1.0,384,384
ru,12,unknown,0.9622273151684917,0.9976387249114522,10.0,384,384
ru,12,all,0.9622273151684917,0.9976387249114522,10.0,384,384
ru,13,unknown,0.9674390968508616,0.9983133749367515,0.1,384,384
ru,13,all,0.9674390968508616,0.9983133749367515,0.1,384,384
